,Unnamed: 0,Date,AveragePrice,Total Volume,TotalBags,SmallBags
11415,1,2015-12-20,1.77,3240.71,1043.43,1033.02
11416,2,2015-12-13,1.74,3893.76,1693.89,1601.85
11417,3,2015-12-06,1.73,3775.9,1710.42,1594.12
11418,4,2015-11-29,1.71,3543.38,1638.91,1472.43
11419,5,2015-11-22,1.89,3128.95,856.94,847.11
11420,6,2015-11-15,1.82,3595.26,1372.52,1366.03
11421,7,2015-11-08,1.74,4719.1,2472.13,2429.32
11422,8,2015-11-01,1.75,4052.15,1727.2,1626.03
11423,9,2015-10-25,1.77,4663.44,2106.3,2089.42
11424,10,2015-10-18,1.84,4333.43,1801.66,1726.19
11425,11,2015-10-11,1.79,4198.66,1582.75,1239.96
11426,12,2015-10-04,1.96,3776.95,1261.24,1192.05
11427,13,2015-09-27,2.06,2725.27,527.9,527.9
11428,14,2015-09-20,1.91,3850.51,1631.23,1623.37
11429,15,2015-09-13,1.98,3338.53,1046.87,1036.36
11430,16,2015-09-06,2.0,4032.41,1213.56,1166.16
11431,17,2015-08-30,1.92,4295.83,1597.89,1457.97
11432,18,2015-08-23,1.91,4907.1,1644.92,1308.92
11433,19,2015-08-16,1.97,4371.78,1435.94,1321.88
11434,20,2015-08-09,2.0,3813.54,773.72,707.3
11435,21,2015-08-02,1.94,3856.28,1277.88,947.22
11436,22,2015-07-26,1.81,3851.22,1309.87,775.67
11437,23,2015-07-19,1.79,4076.63,1621.85,1141.26
11438,24,2015-07-12,1.84,4614.82,2041.13,1609.25
11439,25,2015-07-05,1.84,3840.59,1269.44,909.33
11440,26,2015-06-28,1.9,3772.87,1039.47,719.34
11441,27,2015-06-21,2.07,3191.86,538.14,430.02
11442,28,2015-06-14,1.99,3921.5,1186.86,1107.37
11443,29,2015-06-07,1.95,3556.7,1323.6,1236.67
11444,30,2015-05-31,2.02,3405.9,797.3,660.8
11445,31,2015-05-24,1.99,3812.69,1144.94,1059.17
11446,32,2015-05-17,1.44,5434.12,1046.54,944.61
11447,33,2015-05-10,1.87,3783.3,1371.85,1049.36
11448,34,2015-05-03,1.92,3336.76,868.07,862.69
11449,35,2015-04-26,2.02,3545.7,1105.89,1022.68
11450,36,2015-04-19,1.87,4376.04,1514.46,1502.4
11451,37,2015-04-12,1.94,4030.76,907.55,776.67
11452,38,2015-04-05,1.97,3601.21,1026.48,944.14
11453,39,2015-03-29,1.93,3194.76,457.75,455.03
11454,40,2015-03-22,1.77,4156.05,1141.07,1041.5
11455,41,2015-03-15,1.5,5224.18,1462.89,823.33
11456,42,2015-03-08,1.53,4954.18,1456.66,1109.39
11457,43,2015-03-01,1.52,4830.76,1262.15,870.0
11458,44,2015-02-22,1.69,3614.76,841.84,706.67
11459,45,2015-02-15,1.72,3363.2,1186.27,1170.0
11460,46,2015-02-08,1.56,6072.82,2902.76,2600.0
11461,47,2015-02-01,1.66,3977.03,1744.2,1580.0
11462,48,2015-01-25,2.01,2865.92,1016.97,970.0
11463,49,2015-01-18,1.93,3024.32,1370.72,1346.0
11464,50,2015-01-11,2.06,2304.3,677.93,674.61
11465,51,2015-01-04,1.86,3351.76,1802.0,1768.67
11466,0,2015-12-27,1.39,56297.88,30596.09,26668.65
11467,1,2015-12-20,1.41,52488.05,28029.44,24355.9
11468,2,2015-12-13,1.43,59392.62,32034.23,31725.74
11469,3,2015-12-06,1.49,52066.09,25489.31,25094.13
11470,4,2015-11-29,1.47,48739.53,23767.66,21567.32
11471,5,2015-11-22,1.53,49426.32,23207.24,23045.62
11472,6,2015-11-15,1.5,57245.86,27418.85,27000.42
11473,7,2015-11-08,1.51,57570.79,26013.28,25469.5
11474,8,2015-11-01,1.51,57066.49,27396.85,26999.58
11475,9,2015-10-25,1.52,65708.3,30977.92,30802.1
11476,10,2015-10-18,1.49,60543.94,25577.32,24530.1
11477,11,2015-10-11,1.51,59217.48,27998.99,26778.29
11478,12,2015-10-04,1.55,59719.09,30188.39,29923.22
11479,13,2015-09-27,1.53,62096.82,23333.36,23134.53
11480,14,2015-09-20,1.53,66134.27,28428.67,28383.81
11481,15,2015-09-13,1.5,70718.4,34921.28,34652.38
11482,16,2015-09-06,1.49,62392.78,26065.1,25665.86
11483,17,2015-08-30,1.33,75913.85,28245.42,25411.12
11484,18,2015-08-23,1.39,70321.03,23192.87,21264.28
11485,19,2015-08-16,1.45,62132.94,21657.12,20726.4
11486,20,2015-08-09,1.42,79568.82,27571.81,27327.57
11487,21,2015-08-02,1.37,59918.41,12397.12,12075.3
11488,22,2015-07-26,1.26,62027.52,8808.86,7114.14
11489,23,2015-07-19,1.31,56107.03,8418.74,6211.9
11490,24,2015-07-12,1.27,59760.16,10821.15,7288.89
11491,25,2015-07-05,1.34,64364.81,12444.66,11980.4
11492,26,2015-06-28,1.35,55512.87,11953.6,11251.56
11493,27,2015-06-21,1.4,54782.92,11664.59,11426.87
11494,28,2015-06-14,1.38,51786.11,10157.05,10083.7
11495,29,2015-06-07,1.37,49534.9,9255.97,8464.03
11496,30,2015-05-31,1.41,51748.65,13498.46,13292.86
11497,31,2015-05-24,1.39,62670.56,13310.37,12139.04
11498,32,2015-05-17,1.41,56568.67,12389.26,11843.79
11499,33,2015-05-10,1.4,56625.63,16040.88,14958.78
11500,34,2015-05-03,1.43,42345.48,11974.03,11190.0
11501,35,2015-04-26,1.43,61953.59,16190.36,15665.1
11502,36,2015-04-19,1.39,66454.5,16225.58,15914.33
11503,37,2015-04-12,1.4,71697.82,23818.99,23576.67
11504,38,2015-04-05,1.4,76942.46,28349.08,28046.67
11505,39,2015-03-29,1.42,60007.19,25236.92,25143.34
11506,40,2015-03-22,1.37,71375.61,24102.81,23953.34
11507,41,2015-03-15,1.38,66049.13,21110.2,20733.33
11508,42,2015-03-08,1.44,56752.92,22865.27,22753.34
11509,43,2015-03-01,1.34,80536.06,34127.18,34003.33
11510,44,2015-02-22,1.37,81291.05,31605.79,31043.33
11511,45,2015-02-15,1.39,77922.66,37799.65,37376.67
11512,46,2015-02-08,1.39,65372.85,30315.49,29646.67
11513,47,2015-02-01,1.28,64156.46,20337.33,19943.33
11514,48,2015-01-25,1.37,58961.59,15958.27,15613.33
11515,49,2015-01-18,1.27,65242.77,25985.46,25780.0
11516,50,2015-01-11,1.39,53328.53,16963.95,16873.34
11517,51,2015-01-04,1.35,53494.91,20768.73,20622.28
11518,0,2015-12-27,1.7,25732.69,10737.14,9824.23
11519,1,2015-12-20,1.8,25412.6,7975.38,7873.16
11520,2,2015-12-13,1.74,24743.66,9394.94,8680.07
11521,3,2015-12-06,1.66,26746.71,10378.34,8091.5
11522,4,2015-11-29,1.63,24450.39,10330.88,7563.48
11523,5,2015-11-22,1.81,23612.0,6983.39,6649.37
11524,6,2015-11-15,1.75,30790.79,13697.71,13393.92
11525,7,2015-11-08,1.73,32091.23,14994.51,14059.58
11526,8,2015-11-01,1.73,29978.74,13720.89,12660.01
11527,9,2015-10-25,1.78,29706.6,11444.54,11094.73
11528,10,2015-10-18,1.91,29054.81,11078.36,9871.25
11529,11,2015-10-11,1.78,33922.49,15369.73,12302.74
11530,12,2015-10-04,1.84,31299.72,12500.56,10505.17
11531,13,2015-09-27,2.01,22416.55,5567.25,5374.98
11532,14,2015-09-20,1.92,27123.43,10136.52,10096.87
11533,15,2015-09-13,1.95,25470.62,8007.92,7672.74
11534,16,2015-09-06,1.9,30582.99,11817.46,11330.12
11535,17,2015-08-30,1.74,33530.11,14852.33,12185.97
11536,18,2015-08-23,1.71,37578.78,16678.81,12973.0
11537,19,2015-08-16,1.75,36529.07,17569.88,16882.57
11538,20,2015-08-09,1.9,29598.14,9759.25,8916.47
11539,21,2015-08-02,1.88,28234.61,10469.92,8399.35
11540,22,2015-07-26,1.67,33855.61,16425.49,13022.52
11541,23,2015-07-19,1.53,35667.73,20240.78,14690.68
11542,24,2015-07-12,1.72,37288.73,22205.45,18521.62
11543,25,2015-07-05,1.72,27947.09,9734.17,6809.6
11544,26,2015-06-28,1.74,29549.92,8173.95,4887.11
11545,27,2015-06-21,1.88,25842.76,5287.23,4198.25
11546,28,2015-06-14,1.87,27578.12,7581.35,6625.22
11547,29,2015-06-07,1.75,30089.62,10145.26,8480.4
11548,30,2015-05-31,1.81,29247.9,9793.93,8480.37
11549,31,2015-05-24,1.78,30206.24,10582.94,8430.93
11550,32,2015-05-17,1.7,30978.21,7734.6,6175.62
11551,33,2015-05-10,1.77,30778.46,11769.59,10022.12
11552,34,2015-05-03,1.7,30991.09,9653.16,9247.13
11553,35,2015-04-26,1.7,33155.61,6524.85,6214.8
11554,36,2015-04-19,1.69,34095.71,12523.37,12329.29
11555,37,2015-04-12,1.82,29548.36,5214.88,4845.77
11556,38,2015-04-05,1.78,30801.68,10307.86,8803.26
11557,39,2015-03-29,1.84,29745.23,7654.12,7384.28
11558,40,2015-03-22,1.73,33825.57,11147.69,10338.9
11559,41,2015-03-15,1.48,44030.34,14476.57,9653.34
11560,42,2015-03-08,1.47,46965.06,16293.69,12209.65
11561,43,2015-03-01,1.46,47299.44,16374.41,12383.33
11562,44,2015-02-22,1.59,37584.04,11604.49,9686.67
11563,45,2015-02-15,1.64,31775.03,10751.23,10040.0
11564,46,2015-02-08,1.51,50546.78,22898.38,20283.33
11565,47,2015-02-01,1.6,35085.7,16213.96,14673.34
11566,48,2015-01-25,1.81,23809.3,10154.18,9640.0
11567,49,2015-01-18,1.79,25740.0,10971.03,10657.51
11568,50,2015-01-11,1.83,23690.65,8321.58,8164.48
11569,51,2015-01-04,1.75,27365.89,13598.46,13061.1
11570,0,2015-12-27,1.59,1723.36,475.65,12.85
11571,1,2015-12-20,1.56,1711.63,621.16,0.0
11572,2,2015-12-13,1.32,2568.24,942.25,0.0
11573,3,2015-12-06,2.09,1153.0,123.08,0.0
11574,4,2015-11-29,1.8,1180.38,312.12,0.0
11575,5,2015-11-22,1.23,3886.59,2046.86,6.67
11576,6,2015-11-15,1.71,1807.99,663.61,70.0
11577,7,2015-11-08,1.73,1837.88,326.76,16.67
11578,8,2015-11-01,1.33,3213.0,1469.42,0.0
11579,9,2015-10-25,1.99,1405.75,374.69,0.0
11580,10,2015-10-18,1.89,1727.27,390.25,8.45
11581,11,2015-10-11,1.8,2180.46,495.78,8.42
11582,12,2015-10-04,1.92,2887.52,181.75,12.59
11583,13,2015-09-27,1.91,1992.05,277.13,0.0
11584,14,2015-09-20,2.13,1534.35,36.53,0.0
11585,15,2015-09-13,2.06,1843.62,167.95,0.0
11586,16,2015-09-06,2.12,1815.62,248.52,0.0
11587,17,2015-08-30,1.58,4317.12,326.47,0.0
11588,18,2015-08-23,2.11,1553.92,201.42,0.0
11589,19,2015-08-16,1.77,4058.22,887.75,0.0
11590,20,2015-08-09,2.07,2290.54,280.59,0.0
11591,21,2015-08-02,2.11,2184.03,52.07,0.0
11592,22,2015-07-26,2.07,2588.12,41.75,0.0
11593,23,2015-07-19,1.55,4216.12,533.88,0.0
11594,24,2015-07-12,2.07,2786.45,0.0,0.0
11595,25,2015-07-05,1.85,3162.45,0.0,0.0
11596,26,2015-06-28,1.61,4088.37,0.0,0.0
11597,27,2015-06-21,1.59,4436.79,0.0,0.0
11598,28,2015-06-14,1.88,3099.58,27.74,0.0
11599,29,2015-06-07,1.88,3143.38,192.11,0.0
11600,30,2015-05-31,1.55,4539.36,60.8,0.0
11601,31,2015-05-24,1.76,2882.1,309.41,0.0
11602,32,2015-05-17,1.78,2605.01,213.52,0.0
11603,33,2015-05-10,1.76,3166.83,340.66,0.0
11604,34,2015-05-03,1.62,4147.44,362.97,0.0
11605,35,2015-04-26,1.5,4160.45,285.03,0.0
11606,36,2015-04-19,1.69,4029.03,305.63,0.0
11607,37,2015-04-12,1.58,6356.7,336.13,106.12
11608,38,2015-04-05,1.8,2703.36,63.8,20.05
11609,39,2015-03-29,1.55,5611.76,210.41,0.0
11610,40,2015-03-22,1.47,6982.04,157.36,0.0
11611,41,2015-03-15,1.66,3237.43,18.6,0.0
11612,42,2015-03-08,1.55,4836.49,266.89,0.0
11613,43,2015-03-01,1.58,3505.54,146.62,0.0
11614,44,2015-02-22,1.41,4655.86,0.0,0.0
11615,45,2015-02-15,1.51,4449.11,158.64,30.0
11616,46,2015-02-08,1.43,5788.14,708.77,223.33
11617,47,2015-02-01,1.38,6444.84,421.87,220.0
11618,48,2015-01-25,1.66,3313.55,372.79,226.67
11619,49,2015-01-18,1.44,4363.13,647.93,146.67
11620,50,2015-01-11,1.38,4780.87,427.05,140.0
11621,51,2015-01-04,1.3,5782.7,838.26,223.33
11622,0,2015-12-27,1.07,7851.73,5555.66,214.52
11623,1,2015-12-20,1.34,5230.35,3127.07,47.86
11624,2,2015-12-13,1.8,2368.84,438.67,25.73
11625,3,2015-12-06,2.12,2339.64,127.93,24.55
11626,4,2015-11-29,1.58,3886.94,1039.31,33.33
11627,5,2015-11-22,1.35,5054.8,2055.57,70.0
11628,6,2015-11-15,1.25,5712.92,2834.54,227.2
11629,7,2015-11-08,1.48,4963.92,1780.41,388.94
11630,8,2015-11-01,1.04,7189.48,4369.6,603.79
11631,9,2015-10-25,1.2,6581.8,3328.14,40.0
11632,10,2015-10-18,1.26,7031.45,3415.29,56.67
11633,11,2015-10-11,1.57,4180.11,1421.27,76.67
11634,12,2015-10-04,1.52,5141.68,1941.18,54.0
11635,13,2015-09-27,1.94,3327.1,415.58,40.0
11636,14,2015-09-20,1.91,4036.73,525.02,99.38
11637,15,2015-09-13,1.87,4096.12,579.14,223.62
11638,16,2015-09-06,1.96,4167.78,266.99,46.67
11639,17,2015-08-30,1.92,4241.75,635.15,84.69
11640,18,2015-08-23,1.97,4065.69,381.18,151.3
11641,19,2015-08-16,2.07,3522.67,362.17,362.17
11642,20,2015-08-09,1.97,3502.37,470.4,470.4
11643,21,2015-08-02,1.87,3956.75,820.02,820.02
11644,22,2015-07-26,1.91,3005.89,816.05,816.05
11645,23,2015-07-19,1.86,3095.1,426.51,109.17
11646,24,2015-07-12,1.92,4163.22,613.16,20.0
11647,25,2015-07-05,1.86,4129.23,434.24,30.0
11648,26,2015-06-28,2.0,3134.16,362.99,63.33
11649,27,2015-06-21,1.83,3485.49,271.86,125.2
11650,28,2015-06-14,1.85,2937.84,199.84,92.79
11651,29,2015-06-07,1.92,3892.36,277.62,103.33
11652,30,2015-05-31,2.06,3762.06,234.09,123.33
11653,31,2015-05-24,2.04,4105.58,243.63,56.67
11654,32,2015-05-17,2.01,3450.38,264.56,116.67
11655,33,2015-05-10,2.0,3593.05,194.1,80.0
11656,34,2015-05-03,2.0,3240.47,141.53,56.67
11657,35,2015-04-26,2.03,3030.87,275.14,73.33
11658,36,2015-04-19,2.09,3324.7,58.07,6.67
11659,37,2015-04-12,2.05,3217.19,106.67,106.67
11660,38,2015-04-05,2.13,3420.17,100.0,100.0
11661,39,2015-03-29,2.09,3137.41,70.0,70.0
11662,40,2015-03-22,1.83,3795.21,0.0,0.0
11663,41,2015-03-15,1.81,3409.93,20.0,20.0
11664,42,2015-03-08,1.65,2261.62,153.33,153.33
11665,43,2015-03-01,1.85,3534.37,103.33,103.33
11666,44,2015-02-22,1.8,3091.01,46.67,46.67
11667,45,2015-02-15,1.82,4234.28,270.0,270.0
11668,46,2015-02-08,1.89,3707.77,753.33,753.33
11669,47,2015-02-01,1.93,2688.02,350.0,350.0
11670,48,2015-01-25,1.93,4131.86,573.33,573.33
11671,49,2015-01-18,1.92,2923.4,300.0,300.0
11672,50,2015-01-11,1.84,3762.18,263.33,263.33
11673,51,2015-01-04,1.8,3597.07,523.33,523.33
11674,0,2015-12-27,1.54,1652.19,1578.97,1336.27
11675,1,2015-12-20,1.53,2491.77,2418.8,2119.22
11676,2,2015-12-13,1.53,2134.92,2009.23,1223.27
11677,3,2015-12-06,1.56,1803.0,1748.97,1738.06
11678,4,2015-11-29,1.59,1023.37,979.54,979.54
11679,5,2015-11-22,1.63,1052.37,1003.62,1003.62
11680,6,2015-11-15,1.64,1350.16,1235.94,1235.94
11681,7,2015-11-08,1.6,1552.91,1411.84,1408.51
11682,8,2015-11-01,1.65,1038.67,961.37,961.37
11683,9,2015-10-25,1.6,1566.33,1474.75,1474.75
11684,10,2015-10-18,1.61,1398.54,1339.4,1336.72
11685,11,2015-10-11,1.57,1599.13,1572.59,1572.59
11686,12,2015-10-04,1.64,1130.91,1058.64,1058.64
11687,13,2015-09-27,1.72,657.42,583.85,583.85
11688,14,2015-09-20,1.68,876.35,749.71,749.71
11689,15,2015-09-13,1.61,1602.4,1499.92,1499.92
11690,16,2015-09-06,1.6,2097.4,1989.91,1989.91
11691,17,2015-08-30,1.68,940.43,883.07,883.07
11692,18,2015-08-23,1.62,1617.91,1527.82,1527.82
11693,19,2015-08-16,1.86,588.87,521.21,521.21
11694,20,2015-08-09,1.66,1295.6,1226.57,1226.57
11695,21,2015-08-02,1.98,894.87,758.79,755.46
11696,22,2015-07-26,1.92,1069.67,918.0,911.33
11697,23,2015-07-19,2.07,482.26,406.52,406.52
11698,24,2015-07-12,2.05,419.98,356.56,356.56
11699,25,2015-07-05,1.84,1014.02,948.1,948.1
11700,26,2015-06-28,1.86,1643.24,1558.66,1536.44
11701,27,2015-06-21,1.88,896.16,820.02,738.91
11702,28,2015-06-14,1.91,1365.23,1200.21,1200.21
11703,29,2015-06-07,1.77,2145.03,2095.37,2095.37
11704,30,2015-05-31,1.81,2520.87,2398.05,2398.05
11705,31,2015-05-24,1.8,2279.15,2167.77,2167.77
11706,32,2015-05-17,1.74,2080.23,1978.73,1978.73
11707,33,2015-05-10,1.85,2269.27,2038.09,2038.09
11708,34,2015-05-03,1.84,2721.25,2613.45,2613.45
11709,35,2015-04-26,1.77,2102.93,2054.91,2054.91
11710,36,2015-04-19,1.83,1062.54,1001.27,1001.27
11711,37,2015-04-12,1.71,1742.87,1694.96,1694.96
11712,38,2015-04-05,1.76,1690.53,1583.57,1583.57
11713,39,2015-03-29,1.82,753.78,627.13,627.13
11714,40,2015-03-22,1.76,810.61,617.29,617.29
11715,41,2015-03-15,1.67,846.47,712.11,712.11
11716,42,2015-03-08,1.6,1884.54,1719.12,1719.12
11717,43,2015-03-01,1.59,2108.82,2009.96,2009.96
11718,44,2015-02-22,1.57,1926.71,1872.45,1872.45
11719,45,2015-02-15,1.72,561.1,513.46,513.46
11720,46,2015-02-08,1.65,1283.8,1169.21,1169.21
11721,47,2015-02-01,1.65,1285.09,1169.84,1169.84
11722,48,2015-01-25,1.77,845.05,712.86,712.86
11723,49,2015-01-18,1.84,627.8,476.34,476.34
11724,50,2015-01-11,1.66,762.15,565.4,565.4
11725,51,2015-01-04,1.72,593.39,490.68,490.68
11726,0,2015-12-27,1.63,2161.84,1269.55,1216.67
11727,1,2015-12-20,1.79,2078.74,853.33,853.33
11728,2,2015-12-13,1.76,1844.95,872.04,872.04
11729,3,2015-12-06,1.76,1739.62,803.33,803.33
11730,4,2015-11-29,1.73,1685.8,885.45,885.45
11731,5,2015-11-22,1.78,1983.73,807.03,797.03
11732,6,2015-11-15,1.75,2807.44,1307.78,1304.45
11733,7,2015-11-08,1.74,1802.37,921.15,921.15
11734,8,2015-11-01,1.5,1541.99,1533.33,1530.0
11735,9,2015-10-25,1.49,1098.67,1096.67,1096.67
11736,10,2015-10-18,1.49,1162.28,1160.0,1160.0
11737,11,2015-10-11,1.5,1732.8,1726.67,1726.67
11738,12,2015-10-04,1.47,1402.83,1387.45,1387.45
11739,13,2015-09-27,1.31,930.74,923.06,923.06
11740,14,2015-09-20,1.46,1738.65,1710.37,1710.37
11741,15,2015-09-13,1.43,1254.81,1240.08,1240.08
11742,16,2015-09-06,1.49,1786.45,1767.69,1767.69
11743,17,2015-08-30,1.48,1279.51,1272.46,1272.46
11744,18,2015-08-23,1.5,998.28,990.0,990.0
11745,19,2015-08-16,1.5,1187.99,1180.0,1180.0
11746,20,2015-08-09,1.5,1250.53,1243.33,1243.33
11747,21,2015-08-02,1.5,1200.48,1193.33,1193.33
11748,22,2015-07-26,1.49,697.76,692.09,692.09
11749,23,2015-07-19,1.42,1108.9,1090.14,1090.14
11750,24,2015-07-12,1.63,2377.5,2067.37,2067.37
11751,25,2015-07-05,1.9,2108.32,990.0,990.0
11752,26,2015-06-28,1.81,2098.65,770.0,770.0
11753,27,2015-06-21,1.84,1346.16,414.55,414.55
11754,28,2015-06-14,1.73,2026.74,1086.67,1086.67
11755,29,2015-06-07,1.71,2275.26,1293.78,1293.78
11756,30,2015-05-31,1.72,2091.42,1142.28,1142.28
11757,31,2015-05-24,1.7,1961.33,1150.42,1150.42
11758,32,2015-05-17,1.69,1916.43,929.95,929.95
11759,33,2015-05-10,1.69,2622.05,1542.54,1542.54
11760,34,2015-05-03,1.34,3590.4,1230.34,1230.34
11761,35,2015-04-26,1.31,3775.87,728.62,728.62
11762,36,2015-04-19,1.48,3118.18,2188.22,2188.22
11763,37,2015-04-12,1.69,1723.93,805.36,805.36
11764,38,2015-04-05,1.72,1998.39,1070.0,1070.0
11765,39,2015-03-29,1.73,2210.49,1156.67,1156.67
11766,40,2015-03-22,1.68,3313.75,2110.0,2110.0
11767,41,2015-03-15,1.68,2301.7,1443.33,1443.33
11768,42,2015-03-08,1.65,2681.85,1843.33,1843.33
11769,43,2015-03-01,1.63,2901.01,2106.67,2106.67
11770,44,2015-02-22,1.68,2650.48,1676.67,1676.67
11771,45,2015-02-15,1.75,1986.05,993.33,993.33
11772,46,2015-02-08,1.65,2953.53,2063.33,2063.33
11773,47,2015-02-01,1.68,2109.19,1326.67,1326.67
11774,48,2015-01-25,1.75,1460.04,726.67,726.67
11775,49,2015-01-18,1.73,1751.2,916.67,916.67
11776,50,2015-01-11,1.84,1258.62,400.0,400.0
11777,51,2015-01-04,1.7,1885.48,1106.67,1106.67
11778,0,2015-12-27,1.52,549787.59,248043.01,142262.93
11779,1,2015-12-20,1.53,531478.24,222986.7,130418.73
11780,2,2015-12-13,1.43,624300.31,298502.25,149767.8
11781,3,2015-12-06,1.52,514112.96,207260.92,108684.49
11782,4,2015-11-29,1.5,507830.81,216132.5,91658.24
11783,5,2015-11-22,1.49,584276.79,235680.77,99537.47
11784,6,2015-11-15,1.6,511347.26,173036.96,120815.93
11785,7,2015-11-08,1.54,605197.12,184323.23,124419.8
11786,8,2015-11-01,1.47,647789.17,265266.26,139244.36
11787,9,2015-10-25,1.62,560830.54,201420.26,116814.8
11788,10,2015-10-18,1.71,518034.86,180099.0,101575.52
11789,11,2015-10-11,1.69,519892.67,191431.73,101953.72
11790,12,2015-10-04,1.72,557392.73,188668.89,106372.09
11791,13,2015-09-27,1.75,501814.87,144502.57,81095.01
11792,14,2015-09-20,1.77,515240.82,139090.98,91117.47
11793,15,2015-09-13,1.8,552059.64,161190.42,108342.83
11794,16,2015-09-06,1.78,593797.17,183939.84,122146.97
11795,17,2015-08-30,1.66,670005.94,188068.25,113122.37
11796,18,2015-08-23,1.72,666276.26,185474.8,119991.27
11797,19,2015-08-16,1.75,644689.71,177367.88,107593.62
11798,20,2015-08-09,1.0,625259.0,178838.0,126058.0
11799,21,2015-08-02,1.0,573873.0,141271.0,93120.0
11800,22,2015-07-26,1.0,580826.0,140244.0,71807.0
11801,23,2015-07-19,1.0,650389.0,168149.0,81667.0
11802,24,2015-07-12,1.0,608845.0,157526.0,80220.0
11803,25,2015-07-05,1.0,668233.0,152309.0,88261.0
11804,26,2015-06-28,1.64,659947.03,129068.76,80006.4
11805,27,2015-06-21,1.66,638192.89,125489.0,76906.18
11806,28,2015-06-14,1.68,646098.42,157262.81,106154.26
11807,29,2015-06-07,1.67,640448.59,169196.17,109859.75
11808,30,2015-05-31,1.58,716942.71,171556.8,117664.54
11809,31,2015-05-24,1.59,714266.31,179108.92,116181.11
11810,32,2015-05-17,1.5,761972.65,181477.16,120662.4
11811,33,2015-05-10,1.42,861671.11,253947.94,127774.24
11812,34,2015-05-03,1.37,912681.57,199195.51,119498.18
11813,35,2015-04-26,1.45,872239.07,164973.7,113575.79
11814,36,2015-04-19,1.59,675907.97,152375.22,113428.19
11815,37,2015-04-12,1.53,810018.27,172740.22,117569.14
11816,38,2015-04-05,1.63,661842.02,182064.53,131692.64
11817,39,2015-03-29,1.6,674551.02,150563.13,113703.56
11818,40,2015-03-22,1.49,682640.03,119856.16,83554.82
11819,41,2015-03-15,1.5,644584.67,145231.29,109325.32
11820,42,2015-03-08,1.49,783913.05,197203.9,169302.64
11821,43,2015-03-01,1.4,814484.79,171473.36,148488.14
11822,44,2015-02-22,1.51,673446.69,165625.39,133314.63
11823,45,2015-02-15,1.58,616177.0,174923.02,140602.0
11824,46,2015-02-08,1.48,730874.31,236001.93,179887.47
11825,47,2015-02-01,1.36,740896.97,173196.78,129953.15
11826,48,2015-01-25,1.53,556368.86,131808.1,95964.83
11827,49,2015-01-18,1.42,713120.0,142968.56,101850.23
11828,50,2015-01-11,1.42,669528.88,133760.12,106844.49
11829,51,2015-01-04,1.46,612910.15,158641.83,115068.71
11830,0,2015-12-27,1.46,142710.36,64374.7,17464.54
11831,1,2015-12-20,1.45,144120.63,68856.12,12937.47
11832,2,2015-12-13,1.16,228520.16,130558.98,28892.2
11833,3,2015-12-06,1.39,139927.17,67949.89,3623.32
11834,4,2015-11-29,1.26,174210.66,94222.89,1722.92
11835,5,2015-11-22,1.29,223979.09,118243.83,2251.17
11836,6,2015-11-15,1.61,124812.43,43178.09,5680.18
11837,7,2015-11-08,1.36,201480.84,45940.88,5014.8
11838,8,2015-11-01,1.23,242525.92,126083.23,25674.73
11839,9,2015-10-25,1.59,140994.25,64448.3,5154.29
11840,10,2015-10-18,1.69,139473.83,53207.4,5834.58
11841,11,2015-10-11,1.66,143146.85,58201.23,2437.78
11842,12,2015-10-04,1.61,176416.14,68904.27,2908.21
11843,13,2015-09-27,1.65,143436.75,56333.06,2226.01
11844,14,2015-09-20,1.73,119727.18,44231.04,1313.87
11845,15,2015-09-13,1.83,135524.9,47884.74,4197.01
11846,16,2015-09-06,1.83,147088.73,50308.38,3184.13
11847,17,2015-08-30,1.54,220337.3,57745.75,5954.54
11848,18,2015-08-23,1.75,182568.08,51571.18,8054.58
11849,19,2015-08-16,1.67,214374.59,64658.94,6931.2
11850,20,2015-08-09,1.77,170475.9,49335.46,7937.11
11851,21,2015-08-02,1.81,160585.07,38495.57,3645.87
11852,22,2015-07-26,1.86,159233.08,34414.29,2726.04
11853,23,2015-07-19,1.56,227872.88,46371.04,3357.62
11854,24,2015-07-12,1.81,161657.89,35047.64,6307.0
11855,25,2015-07-05,1.71,195265.06,45823.9,8289.44
11856,26,2015-06-28,1.59,228925.49,34557.26,4069.12
11857,27,2015-06-21,1.57,214929.13,38571.79,5631.69
11858,28,2015-06-14,1.71,194492.22,42641.4,9416.59
11859,29,2015-06-07,1.74,192122.01,35988.75,7351.98
11860,30,2015-05-31,1.53,251074.96,42652.02,8789.9
11861,31,2015-05-24,1.6,203951.84,44223.47,7078.29
11862,32,2015-05-17,1.49,229340.78,46690.73,12622.36
11863,33,2015-05-10,1.47,233387.28,52141.35,10767.06
11864,34,2015-05-03,1.24,378778.68,48094.87,10896.11
11865,35,2015-04-26,1.27,389892.07,42731.96,9833.16
11866,36,2015-04-19,1.58,191660.54,34441.69,5925.32
11867,37,2015-04-12,1.5,262870.62,48876.98,6464.0
11868,38,2015-04-05,1.69,194132.3,42389.12,8993.07
11869,39,2015-03-29,1.54,263845.02,40534.73,6885.37
11870,40,2015-03-22,1.43,271984.49,34721.31,3743.72
11871,41,2015-03-15,1.41,236130.36,29512.29,7666.67
11872,42,2015-03-08,1.37,330353.76,32254.58,14940.27
11873,43,2015-03-01,1.4,218957.86,26712.45,12552.61
11874,44,2015-02-22,1.48,188334.19,30447.04,6976.12
