,Unnamed: 0,Date,AveragePrice,Total Volume,TotalBags,SmallBags
4561,37,2016-04-10,0.56,1387970.0,179820.98,102611.01
4562,38,2016-04-03,0.61,1091234.04,139511.49,83416.28
4563,39,2016-03-27,0.54,1423939.62,183007.62,102042.24
4564,40,2016-03-20,0.56,1339528.26,156192.76,91822.41
4565,41,2016-03-13,0.64,1103110.33,159507.82,90790.53
4566,42,2016-03-06,0.51,1442973.47,130860.38,76814.4
4567,43,2016-02-28,0.57,1290021.19,139458.75,69825.0
4568,44,2016-02-21,0.67,1098967.88,175545.82,79744.59
4569,45,2016-02-14,0.61,1209857.67,155493.49,77572.93
4570,46,2016-02-07,0.55,1609195.36,171808.69,88259.09
4571,47,2016-01-31,0.64,1113755.21,135043.24,83060.04
4572,48,2016-01-24,0.61,1016720.53,170197.97,88066.62
4573,49,2016-01-17,0.71,1069974.38,145281.89,96088.29
4574,50,2016-01-10,0.59,1276128.92,142511.14,91807.54
4575,51,2016-01-03,0.62,1092066.65,128596.66,79896.67
4576,0,2016-12-25,1.26,80688.76,34340.02,30455.29
4577,1,2016-12-18,1.02,123555.7,36159.51,27858.11
4578,2,2016-12-11,1.21,84144.99,37910.79,33381.5
4579,3,2016-12-04,1.27,80731.39,34636.89,30145.94
4580,4,2016-11-27,1.27,67448.86,29582.96,25667.72
4581,5,2016-11-20,1.27,85227.73,38073.85,33341.58
4582,6,2016-11-13,1.26,86306.22,35705.88,31047.93
4583,7,2016-11-06,1.25,92657.44,39194.14,34250.04
4584,8,2016-10-30,1.25,86820.55,38986.35,33736.01
4585,9,2016-10-23,1.3,90368.85,37712.07,32229.69
4586,10,2016-10-16,1.27,87503.46,39030.32,34191.83
4587,11,2016-10-09,1.29,89506.29,36717.5,32322.38
4588,12,2016-10-02,1.3,92483.87,32179.16,27626.97
4589,13,2016-09-25,1.01,165178.31,31956.49,23313.81
4590,14,2016-09-18,1.27,91298.63,21566.81,20132.05
4591,15,2016-09-11,1.33,80206.95,26125.55,24205.55
4592,16,2016-09-04,1.23,93887.78,35981.94,34860.32
4593,17,2016-08-28,1.4,89247.85,33941.19,30513.25
4594,18,2016-08-21,1.42,89949.42,35432.7,26056.23
4595,19,2016-08-14,1.42,93415.78,38758.2,29043.13
4596,20,2016-08-07,1.37,97959.55,41839.49,27914.15
4597,21,2016-07-31,1.42,94553.4,39385.99,27719.86
4598,22,2016-07-24,1.35,104420.57,46330.21,31287.68
4599,23,2016-07-17,1.25,113655.96,56179.81,39074.78
4600,24,2016-07-10,1.29,111914.65,51533.28,37858.19
4601,25,2016-07-03,1.36,128114.61,57169.28,40468.87
4602,26,2016-06-26,1.39,110772.26,48494.33,32965.11
4603,27,2016-06-19,1.42,104127.89,41638.66,27767.25
4604,28,2016-06-12,1.41,102412.83,41625.24,28750.83
4605,29,2016-06-05,1.38,111137.97,46228.9,30730.27
4606,30,2016-05-29,1.4,117486.96,46161.89,29242.9
4607,31,2016-05-22,1.17,113857.64,42278.96,21961.82
4608,32,2016-05-15,0.87,165733.74,48280.31,16500.86
4609,33,2016-05-08,0.89,144813.19,42787.59,24483.43
4610,34,2016-05-01,0.92,169483.29,50118.66,35865.31
4611,35,2016-04-24,1.02,109421.34,54526.2,42500.07
4612,36,2016-04-17,1.17,107271.68,39258.06,27639.25
4613,37,2016-04-10,1.18,102684.74,42021.54,28213.82
4614,38,2016-04-03,1.26,87991.76,26980.29,15060.75
4615,39,2016-03-27,1.15,93607.68,37348.7,20111.13
4616,40,2016-03-20,1.17,87881.33,34383.44,23273.12
4617,41,2016-03-13,1.17,91112.78,35418.52,26767.2
4618,42,2016-03-06,1.18,99548.51,38327.39,33427.23
4619,43,2016-02-28,1.21,96483.82,35122.46,29726.65
4620,44,2016-02-21,1.23,84755.36,24127.59,18779.08
4621,45,2016-02-14,1.14,87228.1,30579.04,19080.09
4622,46,2016-02-07,1.18,105805.21,28582.86,21916.83
4623,47,2016-01-31,1.22,88551.72,23217.17,17454.05
4624,48,2016-01-24,1.2,96487.8,30985.12,24102.68
4625,49,2016-01-17,1.22,94971.15,35599.84,23178.32
4626,50,2016-01-10,1.23,110155.55,38987.77,23259.21
4627,51,2016-01-03,1.27,90521.74,26577.81,16737.31
4628,0,2016-12-25,1.09,1449394.65,417266.62,384954.53
4629,1,2016-12-18,1.06,1426470.94,413110.39,377226.69
4630,2,2016-12-11,1.08,1468901.87,410912.28,382366.52
4631,3,2016-12-04,1.09,1676509.02,377208.08,325851.34
4632,4,2016-11-27,1.35,1131932.27,335299.23,305277.39
4633,5,2016-11-20,1.49,1126964.32,297413.77,273036.06
4634,6,2016-11-13,1.57,1187396.84,310620.8,279361.86
4635,7,2016-11-06,1.55,1281023.69,331202.34,300860.55
4636,8,2016-10-30,1.54,1058938.09,286597.59,221347.82
4637,9,2016-10-23,1.53,1179301.18,302618.47,254209.16
4638,10,2016-10-16,1.49,1252399.56,312060.33,276634.27
4639,11,2016-10-09,1.41,1360541.39,349900.99,312195.29
4640,12,2016-10-02,1.37,1352081.51,369155.13,314559.24
4641,13,2016-09-25,1.35,1419113.4,379438.84,333274.27
4642,14,2016-09-18,1.24,1641724.15,370354.75,326207.49
4643,15,2016-09-11,1.18,1697761.29,423286.98,392942.12
4644,16,2016-09-04,1.1,1933628.13,454242.2,409642.51
4645,17,2016-08-28,1.22,1693969.47,402765.9,358451.47
4646,18,2016-08-21,1.21,1693418.62,493973.53,461318.07
4647,19,2016-08-14,1.12,1873446.99,549173.02,525124.87
4648,20,2016-08-07,1.17,1979362.94,578559.64,535419.49
4649,21,2016-07-31,1.25,1716384.76,523808.43,471473.75
4650,22,2016-07-24,1.22,1807152.43,583925.15,527519.74
4651,23,2016-07-17,1.15,1865426.77,654852.96,590322.87
4652,24,2016-07-10,1.09,2028847.18,686630.05,614584.95
4653,25,2016-07-03,1.05,2259572.01,803362.9,717323.25
4654,26,2016-06-26,1.03,2101835.6,560802.66,510422.91
4655,27,2016-06-19,0.87,2559002.86,529154.36,475718.48
4656,28,2016-06-12,1.04,2104834.28,571866.52,518050.97
4657,29,2016-06-05,0.93,2330438.23,558750.31,505801.45
4658,30,2016-05-29,0.9,2265037.77,534809.87,502399.51
4659,31,2016-05-22,0.94,2248726.67,556265.65,502964.37
4660,32,2016-05-15,0.95,2100440.16,583717.77,532964.89
4661,33,2016-05-08,0.86,2664926.82,586276.81,500461.05
4662,34,2016-05-01,0.97,2093998.59,504325.11,471542.33
4663,35,2016-04-24,0.95,2088524.46,538378.13,474085.79
4664,36,2016-04-17,0.95,2114990.64,495636.62,433889.83
4665,37,2016-04-10,1.0,1872378.56,459058.13,402410.37
4666,38,2016-04-03,1.04,1769050.34,373893.56,325591.8
4667,39,2016-03-27,1.07,1740836.89,403954.94,371049.93
4668,40,2016-03-20,0.95,1938247.08,419621.7,367140.06
4669,41,2016-03-13,0.91,2095165.01,394528.62,348345.6
4670,42,2016-03-06,1.06,1734414.9,409923.5,375200.3
4671,43,2016-02-28,1.07,1647189.23,396744.61,357647.85
4672,44,2016-02-21,1.03,1672884.28,364852.4,325916.64
4673,45,2016-02-14,0.97,1790822.72,374625.35,340809.47
4674,46,2016-02-07,0.83,2838853.24,437233.55,373119.34
4675,47,2016-01-31,1.05,1851372.18,391446.39,340740.98
4676,48,2016-01-24,1.16,1261352.88,365487.75,315428.95
4677,49,2016-01-17,1.12,1495176.98,334853.27,301751.78
4678,50,2016-01-10,1.08,1670524.63,373198.43,310260.35
4679,51,2016-01-03,0.94,2171818.57,312460.49,291734.88
4680,0,2016-12-25,0.94,525930.72,272953.61,272606.5
4681,1,2016-12-18,0.93,522499.15,271729.86,270658.02
4682,2,2016-12-11,0.7,923022.14,557393.2,554442.99
4683,3,2016-12-04,1.0,594246.5,328915.97,325918.13
4684,4,2016-11-27,1.22,404389.56,215201.87,214541.32
4685,5,2016-11-20,1.23,455618.12,247527.29,246808.48
4686,6,2016-11-13,1.22,487762.79,262247.96,261272.14
4687,7,2016-11-06,1.35,467433.56,253454.94,252412.68
4688,8,2016-10-30,1.4,407047.88,211839.83,207419.82
4689,9,2016-10-23,1.12,568596.03,350858.11,349205.42
4690,10,2016-10-16,1.16,563725.3,335232.53,329875.17
4691,11,2016-10-09,1.08,598035.57,350305.27,284345.95
4692,12,2016-10-02,0.83,954737.07,657894.92,481756.13
4693,13,2016-09-25,0.87,694289.8,431765.47,324254.95
4694,14,2016-09-18,0.94,603235.38,317622.79,302546.28
4695,15,2016-09-11,0.88,671817.53,343792.57,343446.3
4696,16,2016-09-04,1.01,613058.51,301470.88,300935.32
4697,17,2016-08-28,0.99,621458.42,315525.82,315111.31
4698,18,2016-08-21,0.92,668003.85,364293.35,362521.54
4699,19,2016-08-14,0.98,623628.8,333644.85,331448.0
4700,20,2016-08-07,0.96,659207.94,336710.06,335811.13
4701,21,2016-07-31,1.02,608614.15,326971.26,324790.83
4702,22,2016-07-24,0.97,602085.03,307370.81,305237.5
4703,23,2016-07-17,0.93,612572.73,317253.73,316116.69
4704,24,2016-07-10,0.98,669673.68,343174.0,342068.5
4705,25,2016-07-03,0.98,728681.01,356462.94,355095.8
4706,26,2016-06-26,0.92,662145.29,343858.09,340794.03
4707,27,2016-06-19,0.86,682680.66,339388.98,337166.84
4708,28,2016-06-12,0.85,626226.63,279475.25,277038.36
4709,29,2016-06-05,0.78,942774.69,530470.2,524889.49
4710,30,2016-05-29,0.77,832869.55,463082.88,459278.33
4711,31,2016-05-22,0.78,689730.64,373566.24,367615.3
4712,32,2016-05-15,0.75,884782.05,506448.91,491056.93
4713,33,2016-05-08,0.75,969780.21,549125.2,544998.05
4714,34,2016-05-01,0.76,852118.86,465219.77,461966.02
4715,35,2016-04-24,0.79,714374.65,353689.7,349814.73
4716,36,2016-04-17,0.69,917689.13,531787.27,518252.26
4717,37,2016-04-10,0.88,681434.09,311060.29,309162.69
4718,38,2016-04-03,0.79,806264.89,444405.23,442760.35
4719,39,2016-03-27,0.71,806586.49,458296.49,455581.54
4720,40,2016-03-20,0.94,556500.49,271119.36,269468.42
4721,41,2016-03-13,0.79,750735.4,418533.5,415276.73
4722,42,2016-03-06,0.83,769499.11,435354.58,434179.72
4723,43,2016-02-28,0.83,725928.01,414298.22,411116.66
4724,44,2016-02-21,0.71,823186.03,466077.21,439612.36
4725,45,2016-02-14,0.87,567176.93,283709.72,283183.03
4726,46,2016-02-07,0.72,948838.16,500442.28,498461.43
4727,47,2016-01-31,0.88,674373.81,349297.17,346063.4
4728,48,2016-01-24,0.9,596989.37,311482.39,307475.27
4729,49,2016-01-17,0.87,731385.02,373586.36,366756.26
4730,50,2016-01-10,0.88,731602.32,368735.8,363944.46
4731,51,2016-01-03,0.75,830063.2,415128.38,402710.31
4732,0,2016-12-25,1.24,208041.0,79423.63,76469.05
4733,1,2016-12-18,1.26,197054.39,68362.19,66189.15
4734,2,2016-12-11,1.24,215138.05,76899.16,75275.83
4735,3,2016-12-04,1.31,216077.75,75670.0,71739.23
4736,4,2016-11-27,1.49,175761.18,63014.82,61452.62
4737,5,2016-11-20,1.56,183327.73,65420.1,63280.1
4738,6,2016-11-13,1.47,211408.68,60738.47,58852.47
4739,7,2016-11-06,1.53,215345.69,68180.98,66193.2
4740,8,2016-10-30,1.42,211956.24,60952.92,59019.43
4741,9,2016-10-23,1.4,239744.28,76184.37,74210.78
4742,10,2016-10-16,1.37,247656.68,73803.7,70168.55
4743,11,2016-10-09,1.39,254093.87,81015.5,77169.19
4744,12,2016-10-02,1.36,261886.32,83776.68,79781.02
4745,13,2016-09-25,1.35,255043.21,80443.83,77829.34
4746,14,2016-09-18,1.27,278129.66,87333.85,82483.06
4747,15,2016-09-11,1.31,248257.02,92602.53,88122.17
4748,16,2016-09-04,1.27,287328.36,86626.76,84861.81
4749,17,2016-08-28,1.29,281758.14,79530.99,77895.51
4750,18,2016-08-21,1.29,279090.94,87848.09,87548.68
4751,19,2016-08-14,1.27,295307.02,88374.76,86927.7
4752,20,2016-08-07,1.31,280543.19,76044.83,71564.1
4753,21,2016-07-31,1.33,273951.5,72766.85,68455.47
4754,22,2016-07-24,1.31,279159.58,85864.57,77643.01
4755,23,2016-07-17,1.28,279442.6,93002.47,82748.32
4756,24,2016-07-10,1.2,303559.52,93250.36,80207.55
4757,25,2016-07-03,1.14,307215.96,90573.12,79393.97
4758,26,2016-06-26,1.12,297550.9,80183.31,77775.85
4759,27,2016-06-19,1.12,313757.2,79905.38,78077.13
4760,28,2016-06-12,1.09,298517.24,78016.98,75397.66
4761,29,2016-06-05,1.11,308049.48,80822.76,78796.85
4762,30,2016-05-29,1.18,295356.64,78353.09,77273.37
4763,31,2016-05-22,1.16,288374.18,86437.77,85455.55
4764,32,2016-05-15,1.1,293520.49,89116.72,86768.77
4765,33,2016-05-08,1.07,318524.19,89696.17,86964.65
4766,34,2016-05-01,1.06,326468.57,88161.52,86752.27
4767,35,2016-04-24,1.07,311438.51,88199.81,87008.55
4768,36,2016-04-17,1.11,284896.14,81492.38,80748.86
4769,37,2016-04-10,1.09,274246.43,82847.87,81149.04
4770,38,2016-04-03,1.13,262808.03,74452.52,73697.13
4771,39,2016-03-27,1.14,260487.14,71145.81,70533.29
4772,40,2016-03-20,1.13,288866.22,74102.98,73376.76
4773,41,2016-03-13,1.08,303779.53,74890.88,73420.12
4774,42,2016-03-06,1.08,298087.71,69214.92,68588.92
4775,43,2016-02-28,1.08,281060.42,65580.95,63934.42
4776,44,2016-02-21,1.05,263148.45,70298.5,69867.25
4777,45,2016-02-14,0.99,283960.43,75907.18,73208.05
4778,46,2016-02-07,0.86,403849.99,72030.46,66876.3
4779,47,2016-01-31,0.96,290633.33,57080.4,52157.37
4780,48,2016-01-24,0.96,242512.95,60248.95,59121.7
4781,49,2016-01-17,1.0,272248.84,56778.3,56176.96
4782,50,2016-01-10,0.99,257990.11,65875.31,64396.12
4783,51,2016-01-03,0.92,280335.82,57312.96,56645.93
4784,0,2016-12-25,1.2,176103.25,58142.64,57397.06
4785,1,2016-12-18,1.15,174209.1,52758.01,51586.6
4786,2,2016-12-11,1.1,186495.71,64561.84,63970.47
4787,3,2016-12-04,1.18,183871.72,49514.25,49474.25
4788,4,2016-11-27,1.21,154199.13,56103.69,56074.45
4789,5,2016-11-20,1.29,177112.27,63057.6,63057.6
4790,6,2016-11-13,1.33,177641.28,43970.14,43970.14
4791,7,2016-11-06,1.39,169723.23,46648.86,46648.86
4792,8,2016-10-30,1.28,174400.73,44142.49,44106.08
4793,9,2016-10-23,1.34,178512.86,47348.03,46850.78
4794,10,2016-10-16,1.28,203089.29,54680.1,53622.78
4795,11,2016-10-09,1.25,213460.34,52119.52,51541.32
4796,12,2016-10-02,1.19,229339.1,60397.55,59496.47
4797,13,2016-09-25,1.27,210791.27,51228.61,51224.17
4798,14,2016-09-18,1.18,238848.85,56727.84,54657.32
4799,15,2016-09-11,1.13,240632.37,66602.09,63212.61
4800,16,2016-09-04,1.11,263823.88,70028.45,69754.69
4801,17,2016-08-28,1.06,250434.52,72113.66,70265.15
4802,18,2016-08-21,1.11,236349.68,58155.91,57801.11
4803,19,2016-08-14,1.12,247600.94,69612.81,69444.71
4804,20,2016-08-07,1.1,266174.1,66522.5,60015.34
4805,21,2016-07-31,1.17,245374.63,63643.39,60284.96
4806,22,2016-07-24,1.07,272728.01,75487.74,64454.83
4807,23,2016-07-17,1.06,264253.28,79540.48,69396.45
4808,24,2016-07-10,1.02,296610.12,79485.4,69248.69
4809,25,2016-07-03,0.99,305399.4,85090.0,77055.0
4810,26,2016-06-26,1.0,259281.86,66404.42,61487.49
4811,27,2016-06-19,0.99,278178.65,72522.4,67694.0
4812,28,2016-06-12,0.96,280191.2,72459.57,69331.2
4813,29,2016-06-05,0.98,268775.52,69692.26,66487.06
4814,30,2016-05-29,1.0,274103.16,71704.83,68403.23
4815,31,2016-05-22,0.96,271979.26,80723.94,78267.45
4816,32,2016-05-15,1.0,250352.36,59474.62,59227.96
4817,33,2016-05-08,0.9,334121.64,80728.44,78934.29
4818,34,2016-05-01,0.95,283660.1,77191.57,77132.4
4819,35,2016-04-24,0.98,273208.48,74662.54,74660.0
4820,36,2016-04-17,0.99,251803.25,67278.58,67277.25
4821,37,2016-04-10,1.01,220100.13,70678.99,70654.98
4822,38,2016-04-03,1.03,189989.18,52393.59,52393.59
4823,39,2016-03-27,1.02,233604.1,57721.78,57703.09
4824,40,2016-03-20,0.99,264247.19,65344.68,65341.18
4825,41,2016-03-13,1.02,246110.88,59731.59,59722.27
4826,42,2016-03-06,0.99,255419.61,61339.5,61329.85
4827,43,2016-02-28,1.04,230260.29,48197.79,47964.52
4828,44,2016-02-21,0.98,214625.59,49967.14,46939.94
4829,45,2016-02-14,0.92,254611.93,61735.78,58227.8
4830,46,2016-02-07,0.78,394461.41,69172.9,65402.67
4831,47,2016-01-31,0.98,222414.16,46214.37,43577.03
4832,48,2016-01-24,0.97,272314.29,51506.74,50993.41
4833,49,2016-01-17,0.97,272594.61,46788.54,46788.54
4834,50,2016-01-10,0.97,243704.71,55906.57,55900.0
4835,51,2016-01-03,0.96,235618.91,45676.31,45411.45
4836,0,2016-12-25,1.16,103804.48,48052.71,47522.99
4837,1,2016-12-18,1.15,93106.8,36926.94,35874.46
4838,2,2016-12-11,1.04,113394.91,48704.49,47917.82
4839,3,2016-12-04,1.17,105733.4,36290.1,35680.66
4840,4,2016-11-27,1.31,82819.13,35235.62,34948.95
4841,5,2016-11-20,1.33,99233.86,42294.35,41990.29
4842,6,2016-11-13,1.41,98075.02,35546.5,35306.5
4843,7,2016-11-06,1.39,104169.98,41053.2,40762.52
4844,8,2016-10-30,1.26,105608.34,40284.65,39530.35
4845,9,2016-10-23,1.26,107231.19,37322.93,35715.71
4846,10,2016-10-16,1.22,121791.92,46384.49,43935.83
4847,11,2016-10-09,1.23,118935.46,38336.47,35482.55
4848,12,2016-10-02,1.13,133182.18,48866.54,45781.78
4849,13,2016-09-25,1.07,142130.59,51876.07,51504.04
4850,14,2016-09-18,1.06,144272.73,47741.85,43287.12
4851,15,2016-09-11,1.02,156833.09,59177.64,52831.12
4852,16,2016-09-04,1.01,162357.83,67328.62,64633.66
4853,17,2016-08-28,1.03,155029.38,63164.75,59304.96
4854,18,2016-08-21,1.04,147961.26,56341.36,52711.37
4855,19,2016-08-14,1.04,145313.85,61326.44,57870.22
4856,20,2016-08-07,1.04,142168.01,52136.98,42151.76
4857,21,2016-07-31,1.07,143067.18,54800.62,49803.99
4858,22,2016-07-24,1.04,150126.91,63017.5,49239.71
4859,23,2016-07-17,1.04,144948.27,56956.78,49605.1
4860,24,2016-07-10,1.01,158961.77,58067.06,47150.09
4861,25,2016-07-03,0.99,164583.69,66740.64,59666.75
4862,26,2016-06-26,1.02,141407.11,51531.2,48166.61
4863,27,2016-06-19,1.0,158224.62,60996.11,57154.04
4864,28,2016-06-12,0.99,152148.72,57727.96,54131.29
4865,29,2016-06-05,0.96,151372.89,55476.89,53294.21
4866,30,2016-05-29,0.93,162618.02,58553.66,56109.34
4867,31,2016-05-22,0.9,171189.02,65682.71,62687.37
4868,32,2016-05-15,0.94,141716.2,44612.49,42432.85
4869,33,2016-05-08,0.87,184595.6,60828.07,56454.27
4870,34,2016-05-01,0.87,178487.59,63563.9,61577.35
4871,35,2016-04-24,0.91,164410.77,63800.09,60645.38
4872,36,2016-04-17,0.93,150910.0,53360.61,51084.2
4873,37,2016-04-10,0.93,133381.56,59993.47,58125.32
4874,38,2016-04-03,0.97,113028.45,42867.47,41615.1
4875,39,2016-03-27,0.96,139668.9,44374.02,43175.63
4876,40,2016-03-20,0.96,156283.99,48302.75,48248.66
4877,41,2016-03-13,0.99,139661.75,45207.52,44871.77
4878,42,2016-03-06,0.98,142026.9,41230.05,39867.65
4879,43,2016-02-28,0.99,135623.05,34858.03,33709.28
4880,44,2016-02-21,0.98,115875.65,36940.03,33666.7
4881,45,2016-02-14,0.9,159758.46,56138.26,52052.28
4882,46,2016-02-07,0.91,198011.31,57376.62,53859.35
4883,47,2016-01-31,0.99,121477.84,36490.74,34167.03
4884,48,2016-01-24,0.99,143015.44,39559.2,39026.98
4885,49,2016-01-17,0.98,157618.05,40837.92,40764.59
4886,50,2016-01-10,0.97,143703.88,44682.97,44595.26
4887,51,2016-01-03,0.91,156699.18,38685.93,37521.6
4888,0,2016-12-25,1.07,428247.63,44357.39,39136.56
4889,1,2016-12-18,1.04,384448.27,40030.16,32583.06
4890,2,2016-12-11,1.03,434567.21,50467.37,43426.13
4891,3,2016-12-04,1.29,315955.99,47267.51,45560.08
4892,4,2016-11-27,1.43,279333.62,38363.97,35372.69
4893,5,2016-11-20,1.53,289773.71,41969.52,41822.75
4894,6,2016-11-13,1.62,277735.11,38279.56,38273.66
4895,7,2016-11-06,1.78,266345.33,33681.11,33675.22
4896,8,2016-10-30,1.79,238699.3,20977.23,20196.46
4897,9,2016-10-23,1.59,253163.64,41563.31,36824.0
4898,10,2016-10-16,1.61,330213.06,43895.1,41539.17
4899,11,2016-10-09,1.49,370422.62,41997.77,41780.4
4900,12,2016-10-02,1.35,381992.7,50023.32,48791.65
4901,13,2016-09-25,1.34,420076.53,51124.5,46655.82
4902,14,2016-09-18,1.39,407813.86,44389.52,40849.27
4903,15,2016-09-11,1.34,432472.11,58195.58,57595.58
4904,16,2016-09-04,1.32,472090.23,66590.51,66372.28
4905,17,2016-08-28,1.33,421583.74,39725.97,39589.51
4906,18,2016-08-21,1.27,456755.06,47026.33,46759.13
4907,19,2016-08-14,1.19,512843.34,44453.39,44453.39
4908,20,2016-08-07,1.37,453622.9,51045.47,51032.16
4909,21,2016-07-31,1.4,466095.04,53948.46,53547.82
4910,22,2016-07-24,1.42,450895.76,55394.72,55394.72
4911,23,2016-07-17,1.31,471698.22,67077.93,67069.07
4912,24,2016-07-10,1.26,489099.02,73209.02,72950.16
4913,25,2016-07-03,1.24,565017.74,74049.59,74049.59
4914,26,2016-06-26,1.25,464446.2,67435.85,66812.24
4915,27,2016-06-19,1.2,508036.18,55316.35,54341.35
4916,28,2016-06-12,1.15,501159.1,57049.82,56671.26
4917,29,2016-06-05,1.17,521408.99,56940.43,56921.44
4918,30,2016-05-29,1.18,489338.25,51362.35,51287.11
4919,31,2016-05-22,1.1,488201.43,57721.72,55547.83
4920,32,2016-05-15,1.17,438309.86,48459.04,48442.97
4921,33,2016-05-08,1.0,569710.14,70586.27,69357.77
4922,34,2016-05-01,1.06,481861.11,55338.55,54906.9
4923,35,2016-04-24,1.01,529817.53,56258.79,55978.23
4924,36,2016-04-17,1.15,448082.46,57606.28,57218.47
4925,37,2016-04-10,1.15,459342.82,57719.38,57376.68
4926,38,2016-04-03,1.05,488547.76,53343.76,53306.03
4927,39,2016-03-27,1.18,458899.34,60518.21,60509.5
4928,40,2016-03-20,1.18,404736.39,53520.98,53491.92
4929,41,2016-03-13,1.14,441333.91,56329.5,56309.19
4930,42,2016-03-06,1.13,443386.65,71111.62,71097.1
4931,43,2016-02-28,1.13,439280.11,70657.22,70657.22
4932,44,2016-02-21,1.09,419479.7,58028.7,58022.88
4933,45,2016-02-14,1.04,447945.8,79229.76,79168.62
4934,46,2016-02-07,0.91,796524.48,83861.68,83768.44
4935,47,2016-01-31,1.13,434121.25,60573.61,60564.87
4936,48,2016-01-24,1.11,409324.93,57766.9,57734.83
4937,49,2016-01-17,1.11,437356.64,60047.98,60045.08
4938,50,2016-01-10,1.08,434238.52,66501.51,66489.91
4939,51,2016-01-03,0.96,512117.98,53729.83,53729.83
4940,0,2016-12-25,0.89,473730.19,149507.1,125660.66
4941,1,2016-12-18,0.9,437170.79,155920.72,115858.84
4942,2,2016-12-11,0.81,505122.6,145576.63,91917.03
4943,3,2016-12-04,0.85,499144.04,136680.65,128681.56
4944,4,2016-11-27,1.08,392291.47,110313.27,98751.41
4945,5,2016-11-20,1.25,369682.4,99839.55,85261.69
4946,6,2016-11-13,1.37,353828.79,88686.27,74992.87
4947,7,2016-11-06,1.68,292299.52,56008.44,46336.06
4948,8,2016-10-30,1.65,270941.97,48144.51,41712.24
4949,9,2016-10-23,1.32,366026.91,106129.21,91095.15
4950,10,2016-10-16,1.27,443367.98,156643.17,137002.06
4951,11,2016-10-09,1.25,473046.6,171299.97,150537.8
4952,12,2016-10-02,1.09,534801.53,176524.82,159927.44
4953,13,2016-09-25,1.05,566089.72,196586.0,182692.61
4954,14,2016-09-18,1.18,457197.25,157525.58,144313.97
4955,15,2016-09-11,1.08,498555.72,177027.42,161784.53
4956,16,2016-09-04,1.06,550756.68,188319.37,177175.95
4957,17,2016-08-28,0.9,620041.46,215379.08,204056.33
4958,18,2016-08-21,0.94,578630.39,209015.75,194536.98
4959,19,2016-08-14,1.19,499056.18,165575.87,149733.92
4960,20,2016-08-07,1.14,534955.59,183883.34,163646.68
4961,21,2016-07-31,1.16,522678.71,180027.1,156662.69
4962,22,2016-07-24,1.18,526657.41,166466.32,147604.25
4963,23,2016-07-17,1.12,519567.72,165570.04,144223.93
4964,24,2016-07-10,0.98,604082.24,192335.73,171944.56
4965,25,2016-07-03,1.04,613005.97,214718.78,192454.33
4966,26,2016-06-26,0.89,595917.64,207713.96,189495.73
4967,27,2016-06-19,0.98,573831.3,202555.08,183995.42
4968,28,2016-06-12,0.88,596634.56,209345.19,189261.8
4969,29,2016-06-05,0.83,661159.79,215095.77,175831.59
4970,30,2016-05-29,0.92,576543.05,193052.2,160356.37
4971,31,2016-05-22,0.78,569349.05,185821.84,154279.25
4972,32,2016-05-15,0.86,553706.74,168647.09,133555.36
4973,33,2016-05-08,0.78,649503.23,219907.91,82058.24
4974,34,2016-05-01,0.68,679213.01,213182.47,57334.52
4975,35,2016-04-24,0.73,623486.79,197300.17,128655.92
4976,36,2016-04-17,0.8,621350.28,223820.63,199325.34
4977,37,2016-04-10,0.84,589694.67,219402.31,175064.61
4978,38,2016-04-03,0.9,527115.47,187200.86,136889.73
4979,39,2016-03-27,0.8,615580.7,246578.44,180500.59
4980,40,2016-03-20,0.76,649914.07,279426.79,228122.01
4981,41,2016-03-13,0.84,567953.21,253426.32,203378.55
4982,42,2016-03-06,0.81,627397.71,288428.48,218488.21
4983,43,2016-02-28,0.8,585693.61,272697.77,201892.8
4984,44,2016-02-21,0.86,592197.58,247635.26,206855.6
4985,45,2016-02-14,0.79,595414.77,259056.07,161727.63
4986,46,2016-02-07,0.61,917660.79,378746.24,292228.73
4987,47,2016-01-31,0.72,643326.66,258822.35,219631.97
4988,48,2016-01-24,0.85,564637.66,280302.01,238110.78
4989,49,2016-01-17,0.79,561712.98,187562.81,141951.66
4990,50,2016-01-10,0.81,578610.94,248519.5,144796.06
4991,51,2016-01-03,0.65,719749.77,236295.48,138815.05
4992,0,2016-12-25,1.18,690027.33,60032.82,52277.99
4993,1,2016-12-18,1.22,643518.28,65082.83,52370.05
4994,2,2016-12-11,1.29,655428.34,70207.24,58673.9
4995,3,2016-12-04,1.52,542857.36,70183.44,67734.87
4996,4,2016-11-27,1.75,488378.1,69915.04,67676.02
4997,5,2016-11-20,1.89,510752.32,78967.02,74502.41
4998,6,2016-11-13,1.94,506543.8,75836.18,74569.34
4999,7,2016-11-06,2.07,492504.81,74657.63,74025.26
5000,8,2016-10-30,2.2,477937.8,59465.15,57223.44
5001,9,2016-10-23,1.87,411873.66,94583.92,89533.1
5002,10,2016-10-16,1.99,590535.06,78667.26,74349.15
5003,11,2016-10-09,1.82,673082.26,90738.12,89663.48
5004,12,2016-10-02,1.52,731993.57,103860.08,101544.87
5005,13,2016-09-25,1.43,860546.65,92687.39,89785.42
5006,14,2016-09-18,1.5,813575.88,80963.91,75829.93
5007,15,2016-09-11,1.43,862732.45,95173.97,94338.95
5008,16,2016-09-04,1.47,850104.12,83747.92,82334.2
