,Unnamed: 0,Date,AveragePrice,Total Volume,TotalBags,SmallBags
15514,31,2017-05-28,2.44,1388.02,441.51,418.89
15515,32,2017-05-21,2.34,1678.36,576.67,576.67
15516,33,2017-05-14,2.11,1569.19,555.45,555.45
15517,34,2017-05-07,2.32,845.11,106.45,86.67
15518,35,2017-04-30,2.21,1451.76,396.42,370.0
15519,36,2017-04-23,2.13,2101.46,719.92,716.61
15520,37,2017-04-16,2.19,2246.07,640.76,574.98
15521,38,2017-04-09,2.0,2038.99,771.45,599.98
15522,39,2017-04-02,2.07,1908.86,684.64,614.88
15523,40,2017-03-26,2.05,2136.8,709.67,561.78
15524,41,2017-03-19,2.05,2395.16,774.14,689.51
15525,42,2017-03-12,1.94,4146.49,1216.93,1163.95
15526,43,2017-03-05,1.33,13181.24,2806.43,2806.43
15527,44,2017-02-26,1.57,7915.2,3644.7,3560.5
15528,45,2017-02-19,1.64,1862.24,803.48,803.48
15529,46,2017-02-12,1.27,4273.25,663.89,663.89
15530,47,2017-02-05,1.7,1112.77,369.79,369.79
15531,48,2017-01-29,1.67,1626.47,499.0,386.67
15532,49,2017-01-22,1.52,2693.59,616.67,616.67
15533,50,2017-01-15,1.75,1427.36,393.33,393.33
15534,51,2017-01-08,1.52,2650.61,550.0,550.0
15535,52,2017-01-01,1.79,1095.77,273.33,263.33
15536,0,2017-12-31,1.29,202521.83,163456.23,140923.52
15537,1,2017-12-24,1.5,170025.26,121004.11,98594.58
15538,2,2017-12-17,1.42,161673.33,114913.95,96928.45
15539,3,2017-12-10,1.49,148882.83,94204.9,82525.77
15540,4,2017-12-03,1.52,139934.06,91390.14,82843.58
15541,5,2017-11-26,1.52,141104.31,100572.12,89060.03
15542,6,2017-11-19,1.53,133203.19,89472.15,82838.51
15543,7,2017-11-12,1.64,159071.48,109173.25,96907.0
15544,8,2017-11-05,1.69,169816.92,112234.63,98907.59
15545,9,2017-10-29,1.7,176815.66,124638.82,107070.18
15546,10,2017-10-22,1.68,190579.53,140986.71,121946.19
15547,11,2017-10-15,1.68,197529.4,139481.99,126855.79
15548,12,2017-10-08,1.7,191866.1,131818.51,124355.02
15549,13,2017-10-01,1.72,180253.26,124087.1,109113.0
15550,14,2017-09-24,1.89,179687.73,126611.68,84494.08
15551,15,2017-09-17,1.84,151888.89,104460.38,81696.7
15552,16,2017-09-10,1.82,148357.84,102115.35,81205.15
15553,17,2017-09-03,1.82,157087.22,119674.06,86092.86
15554,18,2017-08-27,1.73,150638.77,106294.09,83337.67
15555,19,2017-08-20,1.6,133248.29,102918.29,83092.11
15556,20,2017-08-13,1.54,129785.91,96034.06,86209.28
15557,21,2017-08-06,1.65,125026.87,88319.69,67919.34
15558,22,2017-07-30,1.65,178141.22,109284.6,76778.61
15559,23,2017-07-23,1.68,208558.03,124204.92,72148.53
15560,24,2017-07-16,1.64,209543.04,124683.37,79403.55
15561,25,2017-07-09,1.62,153380.48,78683.13,14008.38
15562,26,2017-07-02,1.58,169966.3,95450.37,20059.86
15563,27,2017-06-25,1.59,130430.6,67527.56,10039.5
15564,28,2017-06-18,1.56,148060.59,71741.86,11087.54
15565,29,2017-06-11,1.13,261363.34,178670.11,16845.36
15566,30,2017-06-04,1.69,156456.85,73789.36,27335.55
15567,31,2017-05-28,1.72,160659.8,78624.73,32403.8
15568,32,2017-05-21,1.59,150790.27,72724.55,26525.38
15569,33,2017-05-14,1.68,143791.21,67379.26,29130.71
15570,34,2017-05-07,1.74,146983.33,62442.33,21373.63
15571,35,2017-04-30,1.84,142607.19,54046.39,23231.28
15572,36,2017-04-23,1.71,134773.11,50092.87,35704.48
15573,37,2017-04-16,1.36,221705.72,113712.64,35865.04
15574,38,2017-04-09,1.36,201552.43,106712.79,28412.98
15575,39,2017-04-02,1.51,179232.9,84587.87,30833.38
15576,40,2017-03-26,1.08,244035.03,158304.39,30051.74
15577,41,2017-03-19,1.55,137494.38,53004.1,26849.16
15578,42,2017-03-12,1.08,206958.43,136847.91,26522.69
15579,43,2017-03-05,0.83,318890.26,228572.52,30235.13
15580,44,2017-02-26,0.94,253169.88,168603.83,31222.06
15581,45,2017-02-19,0.9,226000.27,155259.19,29892.25
15582,46,2017-02-12,1.08,162213.86,88458.9,23146.58
15583,47,2017-02-05,1.14,149650.5,75087.96,20170.52
15584,48,2017-01-29,1.35,129565.39,52233.41,24074.61
15585,49,2017-01-22,1.19,155334.45,77608.01,27302.29
15586,50,2017-01-15,1.7,103487.72,31857.6,25703.71
15587,51,2017-01-08,1.55,100134.77,38292.3,28785.23
15588,52,2017-01-01,1.44,104153.91,30248.76,23593.03
15589,0,2017-12-31,1.45,18857.67,18509.88,18504.9
15590,1,2017-12-24,1.46,19059.5,18638.0,18638.0
15591,2,2017-12-17,1.46,16946.1,16272.81,16269.48
15592,3,2017-12-10,1.41,20516.2,19987.06,19982.08
15593,4,2017-12-03,1.46,18106.96,17320.52,17313.92
15594,5,2017-11-26,1.51,15356.02,14897.89,14897.89
15595,6,2017-11-19,1.62,14161.9,13700.4,13700.4
15596,7,2017-11-12,1.56,19100.44,18726.13,18711.27
15597,8,2017-11-05,1.61,18723.45,18307.42,18300.82
15598,9,2017-10-29,1.63,16675.63,16284.36,16284.36
15599,10,2017-10-22,1.48,21532.06,21099.07,21090.84
15600,11,2017-10-15,1.51,21547.51,21117.32,21109.08
15601,12,2017-10-08,1.44,25995.93,25564.44,25562.8
15602,13,2017-10-01,1.5,22744.08,22313.11,22313.11
15603,14,2017-09-24,1.47,23810.69,23317.14,23317.14
15604,15,2017-09-17,1.51,20994.85,20429.78,20429.78
15605,16,2017-09-10,1.51,24664.15,24155.59,24150.68
15606,17,2017-09-03,1.72,16442.23,15724.72,15724.72
15607,18,2017-08-27,1.73,13886.69,13450.14,13450.14
15608,19,2017-08-20,1.68,15105.0,14240.51,14240.51
15609,20,2017-08-13,1.69,14483.05,13936.65,13936.65
15610,21,2017-08-06,1.63,13641.1,13202.7,13199.48
15611,22,2017-07-30,1.59,14096.72,13678.38,13673.94
15612,23,2017-07-23,1.43,21137.13,20660.26,20656.93
15613,24,2017-07-16,1.56,17319.13,16931.77,16931.77
15614,25,2017-07-09,2.23,7164.96,6759.9,6759.9
15615,26,2017-07-02,2.15,9015.26,8336.46,8336.46
15616,27,2017-06-25,2.15,9529.65,8976.33,8976.33
15617,28,2017-06-18,2.09,11104.31,9484.21,9460.14
15618,29,2017-06-11,2.27,12229.0,10350.94,10298.77
15619,30,2017-06-04,2.04,11171.92,10021.26,9961.14
15620,31,2017-05-28,2.19,9934.41,9185.05,9185.05
15621,32,2017-05-21,2.18,8942.44,8421.05,8421.05
15622,33,2017-05-14,2.13,10398.91,9660.85,9660.85
15623,34,2017-05-07,2.08,10754.06,10166.83,10166.83
15624,35,2017-04-30,2.01,10347.85,9031.29,9031.29
15625,36,2017-04-23,2.01,9509.86,8679.15,8679.15
15626,37,2017-04-16,1.99,11419.61,9657.13,9625.01
15627,38,2017-04-09,2.06,9053.38,8234.07,8234.07
15628,39,2017-04-02,1.95,9170.1,7606.79,7606.79
15629,40,2017-03-26,1.91,10043.21,9320.87,9320.87
15630,41,2017-03-19,1.93,10371.35,8990.02,8982.04
15631,42,2017-03-12,2.21,7789.5,6948.25,6948.25
15632,43,2017-03-05,1.97,9363.96,7805.71,7793.62
15633,44,2017-02-26,1.84,8615.54,7326.43,7322.43
15634,45,2017-02-19,1.62,13264.69,7461.38,7429.08
15635,46,2017-02-12,1.81,9010.53,8378.51,8333.9
15636,47,2017-02-05,1.83,8210.15,7701.3,7677.16
15637,48,2017-01-29,1.72,9254.53,8683.82,8622.95
15638,49,2017-01-22,1.76,8360.08,7847.07,7826.68
15639,50,2017-01-15,1.88,8630.41,8134.3,8134.3
15640,51,2017-01-08,1.95,7366.35,6727.43,6723.31
15641,52,2017-01-01,1.93,5456.54,5004.63,5004.63
15642,0,2017-12-31,1.9,15471.76,8600.51,8600.51
15643,1,2017-12-24,1.99,12641.31,8290.6,8290.6
15644,2,2017-12-17,1.93,12068.26,8814.48,8784.92
15645,3,2017-12-10,1.81,13690.78,10473.93,10446.04
15646,4,2017-12-03,1.83,14089.35,8644.4,8644.4
15647,5,2017-11-26,1.9,11541.99,8827.33,8827.33
15648,6,2017-11-19,2.09,11380.2,8724.29,8724.29
15649,7,2017-11-12,2.09,12486.38,9568.85,9531.31
15650,8,2017-11-05,2.17,12289.27,9153.16,9090.71
15651,9,2017-10-29,1.98,13649.88,10915.83,10867.33
15652,10,2017-10-22,1.53,21441.78,18542.62,18475.42
15653,11,2017-10-15,1.81,16619.7,14407.37,14397.99
15654,12,2017-10-08,1.93,17346.22,13962.33,13882.94
15655,13,2017-10-01,2.06,13827.7,10436.09,10434.53
15656,14,2017-09-24,1.82,19611.69,15912.16,15912.16
15657,15,2017-09-17,1.96,18572.79,14216.96,14216.96
15658,16,2017-09-10,2.08,18016.66,14049.43,14049.43
15659,17,2017-09-03,2.21,14956.0,11020.75,11020.75
15660,18,2017-08-27,2.4,13994.9,8935.49,8935.49
15661,19,2017-08-20,2.19,16040.58,9363.36,9363.36
15662,20,2017-08-13,2.26,13330.73,8900.37,8889.63
15663,21,2017-08-06,2.11,13548.81,9139.79,9127.56
15664,22,2017-07-30,2.1,13864.42,9506.27,9501.7
15665,23,2017-07-23,1.95,17461.66,12887.76,12887.76
15666,24,2017-07-16,1.94,15128.14,10582.42,10582.42
15667,25,2017-07-09,2.67,11842.55,7226.96,7226.96
15668,26,2017-07-02,2.67,11745.45,6519.63,6515.82
15669,27,2017-06-25,2.61,12883.38,6987.01,6987.01
15670,28,2017-06-18,2.14,23752.11,9172.9,8418.57
15671,29,2017-06-11,2.62,13040.76,7984.37,7752.18
15672,30,2017-06-04,2.5,14985.11,8330.59,8242.95
15673,31,2017-05-28,2.67,12930.59,8109.97,8109.97
15674,32,2017-05-21,2.62,12234.45,7752.98,7752.98
15675,33,2017-05-14,2.58,12456.71,7825.57,7825.57
15676,34,2017-05-07,2.51,15173.18,7885.91,7885.91
15677,35,2017-04-30,2.25,18568.03,7839.63,7839.63
15678,36,2017-04-23,2.49,13284.59,7228.78,7224.94
15679,37,2017-04-16,2.0,26638.93,6660.74,6618.65
15680,38,2017-04-09,2.6,11045.91,6439.26,6439.26
15681,39,2017-04-02,2.42,13121.84,6569.59,6538.95
15682,40,2017-03-26,2.48,13053.93,6334.99,6005.87
15683,41,2017-03-19,2.04,24796.8,6583.49,6460.53
15684,42,2017-03-12,2.57,13395.7,7680.36,7680.36
15685,43,2017-03-05,2.17,13783.11,6198.65,6179.25
15686,44,2017-02-26,2.18,13475.25,6088.67,5968.56
15687,45,2017-02-19,1.56,39978.99,6903.41,6224.38
15688,46,2017-02-12,2.35,9386.83,5781.67,5751.16
15689,47,2017-02-05,1.79,14825.89,7127.56,6806.51
15690,48,2017-01-29,2.43,9412.37,5812.17,5602.31
15691,49,2017-01-22,2.44,9583.77,6061.85,6038.97
15692,50,2017-01-15,2.43,11203.27,6475.86,6277.53
15693,51,2017-01-08,2.43,9880.58,5761.24,5593.41
15694,52,2017-01-01,2.44,11977.13,4115.36,3947.64
15695,0,2017-12-31,1.36,25590.34,15951.85,15635.18
15696,1,2017-12-24,1.55,26781.7,19901.65,19811.65
15697,2,2017-12-17,1.53,27626.41,20587.21,20577.21
15698,3,2017-12-10,1.51,26414.51,19961.59,19911.59
15699,4,2017-12-03,1.56,25457.57,18236.49,18166.49
15700,5,2017-11-26,1.56,20411.15,15449.05,15429.05
15701,6,2017-11-19,1.56,24963.18,18959.07,18955.74
15702,7,2017-11-12,1.68,25301.84,19085.77,19085.77
15703,8,2017-11-05,1.82,20153.54,14847.77,14847.77
15704,9,2017-10-29,1.82,22367.66,16652.06,16652.06
15705,10,2017-10-22,1.82,23190.15,17568.76,17568.76
15706,11,2017-10-15,1.82,27406.16,20309.08,20309.08
15707,12,2017-10-08,1.84,23699.39,16519.0,16519.0
15708,13,2017-10-01,1.89,23587.7,12429.24,12429.24
15709,14,2017-09-24,1.91,28280.43,10452.74,10449.41
15710,15,2017-09-17,1.92,23279.61,1324.26,1320.93
15711,16,2017-09-10,1.8,12934.91,6377.29,6377.29
15712,17,2017-09-03,1.85,16832.81,10207.59,10207.59
15713,18,2017-08-27,1.89,31276.86,20196.64,20189.98
15714,19,2017-08-20,1.57,18983.06,12685.98,12565.99
15715,20,2017-08-13,1.39,26155.98,18337.39,18327.39
15716,21,2017-08-06,1.4,37755.61,27247.58,27247.58
15717,22,2017-07-30,1.41,34238.08,24544.9,24541.57
15718,23,2017-07-23,1.41,40100.89,28221.9,28221.9
15719,24,2017-07-16,1.41,33582.24,24087.26,24087.26
15720,25,2017-07-09,1.08,45385.29,35622.06,35612.06
15721,26,2017-07-02,1.21,46201.44,34235.92,34210.39
15722,27,2017-06-25,1.3,34868.96,24818.55,24814.11
15723,28,2017-06-18,1.03,42161.02,32288.45,32199.56
15724,29,2017-06-11,1.02,55725.32,43318.76,43269.9
15725,30,2017-06-04,1.11,50502.11,39475.7,39413.32
15726,31,2017-05-28,1.19,44588.87,33406.35,33339.07
15727,32,2017-05-21,1.39,37108.49,26594.62,26523.44
15728,33,2017-05-14,1.39,33955.6,23834.6,23749.3
15729,34,2017-05-07,1.25,36724.25,26403.89,25913.73
15730,35,2017-04-30,1.18,28118.39,18376.33,10563.19
15731,36,2017-04-23,0.91,43226.49,34043.16,13678.27
15732,37,2017-04-16,0.88,60261.72,48191.78,48107.57
15733,38,2017-04-09,0.93,40655.85,29756.65,27845.57
15734,39,2017-04-02,0.92,52873.83,39771.11,39629.89
15735,40,2017-03-26,0.9,61552.96,47261.0,47189.51
15736,41,2017-03-19,0.87,50886.04,39925.21,39122.96
15737,42,2017-03-12,0.92,52810.48,39091.48,18616.19
15738,43,2017-03-05,0.92,38739.84,29303.11,25806.88
15739,44,2017-02-26,0.91,43969.52,33637.23,33637.23
15740,45,2017-02-19,0.89,41481.08,32476.65,32476.65
15741,46,2017-02-12,0.92,33984.51,25880.99,25880.99
15742,47,2017-02-05,0.93,30857.91,23381.26,23381.26
15743,48,2017-01-29,0.93,33928.66,25640.29,25640.29
15744,49,2017-01-22,0.94,35076.15,26176.05,26176.05
15745,50,2017-01-15,0.95,30698.94,22404.02,22397.35
15746,51,2017-01-08,1.07,20116.95,11028.34,11028.34
15747,52,2017-01-01,1.4,10109.46,2499.86,2499.86
15748,0,2017-12-31,1.45,9437.04,8004.72,5566.32
15749,1,2017-12-24,1.4,8639.49,6753.22,5043.12
15750,2,2017-12-17,1.38,8332.81,6714.99,4720.6
15751,3,2017-12-10,1.42,7090.03,5846.62,3869.19
15752,4,2017-12-03,1.42,8244.23,6891.74,5247.5
15753,5,2017-11-26,1.44,7481.64,6296.03,5150.91
15754,6,2017-11-19,1.42,6294.98,5158.34,3917.63
15755,7,2017-11-12,1.49,8255.79,6861.81,4912.09
15756,8,2017-11-05,1.48,7741.56,6773.19,5320.5
15757,9,2017-10-29,1.54,6531.55,5191.42,3953.63
15758,10,2017-10-22,1.48,9007.77,7682.1,5690.13
15759,11,2017-10-15,1.57,10795.73,9171.38,7466.67
15760,12,2017-10-08,1.69,8449.91,6936.73,5440.34
15761,13,2017-10-01,1.68,7780.31,6376.61,4453.01
15762,14,2017-09-24,1.75,7918.96,6459.71,3930.37
15763,15,2017-09-17,1.73,8437.05,7066.78,4410.62
15764,16,2017-09-10,1.69,8687.85,7212.8,4741.31
15765,17,2017-09-03,1.73,8777.48,7536.91,4241.52
15766,18,2017-08-27,1.62,8228.93,6743.76,4350.93
15767,19,2017-08-20,1.64,8548.97,7257.6,3982.21
15768,20,2017-08-13,1.41,8976.09,7523.68,5339.72
15769,21,2017-08-06,1.45,8573.19,6770.01,3840.62
15770,22,2017-07-30,1.49,9743.5,7917.13,3929.12
15771,23,2017-07-23,1.6,10430.79,7360.84,2825.97
15772,24,2017-07-16,1.48,10838.58,6713.33,4037.21
15773,25,2017-07-09,1.38,6897.96,5636.63,374.39
15774,26,2017-07-02,1.51,8181.42,6792.44,959.33
15775,27,2017-06-25,1.34,7437.23,6133.82,415.55
15776,28,2017-06-18,1.27,9207.8,7179.99,421.08
15777,29,2017-06-11,0.84,15511.39,14310.34,652.77
15778,30,2017-06-04,1.25,8668.35,7131.15,1178.64
15779,31,2017-05-28,1.52,5391.5,3770.88,1800.43
15780,32,2017-05-21,0.92,8759.49,7422.81,2038.26
15781,33,2017-05-14,1.65,4231.54,2714.32,1694.89
15782,34,2017-05-07,1.7,4734.57,2212.84,423.62
15783,35,2017-04-30,1.77,2897.1,1221.98,851.69
15784,36,2017-04-23,1.62,4590.91,3031.11,2357.22
15785,37,2017-04-16,1.35,6451.24,4648.56,1685.0
15786,38,2017-04-09,1.06,7728.45,6087.23,1287.81
15787,39,2017-04-02,1.37,5834.51,4276.24,1778.32
15788,40,2017-03-26,1.02,7706.59,6108.9,1398.21
15789,41,2017-03-19,1.49,4239.49,2704.17,1463.76
15790,42,2017-03-12,0.93,8510.89,7121.43,1404.44
15791,43,2017-03-05,1.35,4647.85,3343.37,1370.19
15792,44,2017-02-26,0.9,6549.33,5276.32,972.23
15793,45,2017-02-19,1.24,4037.72,2693.12,1370.45
15794,46,2017-02-12,1.15,4313.04,2138.5,1268.81
15795,47,2017-02-05,1.35,3551.43,1573.09,959.37
15796,48,2017-01-29,1.04,5571.99,3854.01,1209.49
15797,49,2017-01-22,0.84,7308.25,5709.86,1493.79
15798,50,2017-01-15,1.31,4021.54,2316.62,1279.52
15799,51,2017-01-08,1.6,2916.96,1429.47,1278.26
15800,52,2017-01-01,1.76,1956.0,783.34,614.99
15801,0,2017-12-31,1.65,2023.95,1477.97,1431.11
15802,1,2017-12-24,1.87,3639.23,2911.38,1784.19
15803,2,2017-12-17,1.61,2498.65,1928.02,1901.37
15804,3,2017-12-10,1.59,2646.13,2148.05,2146.67
15805,4,2017-12-03,1.8,2407.14,1742.33,1448.88
15806,5,2017-11-26,1.87,2926.9,2310.33,1527.77
15807,6,2017-11-19,1.94,3405.61,2561.7,1519.99
15808,7,2017-11-12,1.89,2438.21,1821.82,1792.22
15809,8,2017-11-05,2.04,4224.3,3215.42,1938.89
15810,9,2017-10-29,2.16,2726.34,1871.29,758.89
15811,10,2017-10-22,2.02,2596.43,1990.54,1812.23
15812,11,2017-10-15,2.55,1421.74,809.99,806.66
15813,12,2017-10-08,2.31,1841.09,1314.67,1314.67
15814,13,2017-10-01,2.99,2819.87,1930.0,1736.97
15815,14,2017-09-24,2.57,5040.98,3542.77,1314.76
15816,15,2017-09-17,2.58,3993.7,2858.86,786.67
15817,16,2017-09-10,2.35,4093.34,3232.0,2181.65
15818,17,2017-09-03,2.42,3200.72,2324.7,2289.98
15819,18,2017-08-27,2.45,3332.02,1992.14,1988.81
15820,19,2017-08-20,2.48,2855.78,1067.78,1067.78
15821,20,2017-08-13,2.0,1764.35,1225.54,1222.21
15822,21,2017-08-06,2.09,1552.26,977.77,977.77
15823,22,2017-07-30,1.78,2426.94,1801.1,1784.43
15824,23,2017-07-23,2.04,1971.67,1266.66,1266.66
15825,24,2017-07-16,2.11,1646.15,1017.77,1014.44
15826,25,2017-07-09,2.06,2988.47,1476.67,1476.67
15827,26,2017-07-02,2.25,4778.95,1364.55,1357.88
15828,27,2017-06-25,2.25,4087.75,1153.03,1149.69
15829,28,2017-06-18,2.23,4177.79,1271.12,1269.44
15830,29,2017-06-11,2.12,2568.09,1328.47,1328.47
15831,30,2017-06-04,2.2,4409.48,3012.34,3012.34
15832,31,2017-05-28,2.09,5786.49,4293.0,4070.95
15833,32,2017-05-21,2.07,5056.03,3639.53,3252.01
15834,33,2017-05-14,2.22,4709.07,1436.17,1433.39
15835,34,2017-05-07,1.75,3987.53,2643.46,620.0
15836,35,2017-04-30,2.07,2473.97,1296.87,525.55
15837,36,2017-04-23,1.72,4125.63,1042.95,1023.33
15838,37,2017-04-16,2.07,3193.74,2232.05,593.33
15839,38,2017-04-09,2.07,2942.87,1509.04,424.4
15840,39,2017-04-02,1.43,6642.01,5684.66,3139.11
15841,40,2017-03-26,1.47,4455.27,3570.46,1867.31
15842,41,2017-03-19,1.58,3608.19,2915.27,568.89
15843,42,2017-03-12,1.7,3349.83,2593.17,345.56
15844,43,2017-03-05,1.67,2930.17,1978.24,141.11
15845,44,2017-02-26,1.68,3160.21,2292.39,323.54
15846,45,2017-02-19,1.74,3179.09,2172.89,1136.68
15847,46,2017-02-12,1.48,4296.53,3402.11,2528.9
15848,47,2017-02-05,1.72,3417.56,2385.19,464.44
15849,48,2017-01-29,1.39,3608.79,3296.44,432.22
15850,49,2017-01-22,1.23,4964.5,4580.05,1396.67
15851,50,2017-01-15,1.25,4618.57,4167.99,1172.22
15852,51,2017-01-08,1.26,4079.99,3645.99,1050.0
15853,52,2017-01-01,1.24,3707.67,3421.54,910.0
15854,0,2017-12-31,1.55,9413.05,6199.46,6190.31
15855,1,2017-12-24,1.89,8393.5,5583.07,5555.33
15856,2,2017-12-17,1.94,7541.05,4956.53,4932.2
15857,3,2017-12-10,1.68,8602.41,5681.95,5651.78
15858,4,2017-12-03,1.56,8048.35,5350.28,5330.41
15859,5,2017-11-26,1.95,6599.52,3683.56,3683.56
15860,6,2017-11-19,1.95,7753.84,4913.66,4894.09
15861,7,2017-11-12,1.79,8252.87,5533.15,5504.25
15862,8,2017-11-05,1.83,7034.87,3857.43,3852.92
15863,9,2017-10-29,1.93,7138.49,4917.65,4908.26
15864,10,2017-10-22,1.83,7131.28,5517.77,5486.54
15865,11,2017-10-15,1.99,6132.37,4845.45,4780.24
15866,12,2017-10-08,2.25,6511.51,5094.28,5038.49
15867,13,2017-10-01,2.24,5291.89,4121.2,4037.32
15868,14,2017-09-24,2.25,5491.29,4298.14,4281.47
15869,15,2017-09-17,2.39,5487.1,4206.96,4200.29
15870,16,2017-09-10,2.59,6984.87,3986.43,3968.34
15871,17,2017-09-03,2.64,6091.55,3186.92,3120.9
15872,18,2017-08-27,2.47,10410.14,6099.25,6061.61
15873,19,2017-08-20,2.43,7716.25,3718.57,3699.15
15874,20,2017-08-13,2.05,6042.06,2589.98,2520.14
15875,21,2017-08-06,1.74,10124.07,5650.72,5623.09
15876,22,2017-07-30,1.72,10422.68,6098.9,6056.82
15877,23,2017-07-23,1.89,8527.21,4285.37,4248.87
15878,24,2017-07-16,1.89,8618.45,4507.37,4443.63
15879,25,2017-07-09,1.82,11229.95,5290.98,4986.88
15880,26,2017-07-02,1.73,11015.7,6133.06,4359.15
15881,27,2017-06-25,1.67,10909.04,5851.85,2404.38
15882,28,2017-06-18,1.76,10353.67,5324.44,1909.65
15883,29,2017-06-11,1.74,11473.1,6664.84,2823.89
15884,30,2017-06-04,1.72,13517.21,8290.85,4071.86
15885,31,2017-05-28,1.74,9789.43,5184.33,943.54
15886,32,2017-05-21,1.95,8671.15,2443.87,753.66
15887,33,2017-05-14,1.89,8090.29,2198.43,560.0
15888,34,2017-05-07,2.03,8314.41,1859.17,389.78
15889,35,2017-04-30,1.98,7545.18,2063.88,437.22
15890,36,2017-04-23,1.67,9911.75,3606.15,888.21
15891,37,2017-04-16,1.32,14406.27,9161.36,8550.64
15892,38,2017-04-09,1.24,17575.92,12019.83,11935.27
15893,39,2017-04-02,1.19,17183.94,11873.36,11740.27
15894,40,2017-03-26,1.21,17776.08,11630.03,11468.09
15895,41,2017-03-19,1.27,17048.64,10116.48,7885.12
15896,42,2017-03-12,1.16,21402.16,14231.47,13805.95
15897,43,2017-03-05,1.01,20701.89,12693.72,12277.2
15898,44,2017-02-26,1.09,25937.71,14078.62,13934.92
15899,45,2017-02-19,1.15,17954.08,12276.64,11577.52
15900,46,2017-02-12,1.18,21977.83,14217.77,14188.24
15901,47,2017-02-05,1.23,17104.45,10517.18,10505.41
15902,48,2017-01-29,1.31,11638.55,7287.73,7258.26
15903,49,2017-01-22,1.34,10312.75,6005.2,5992.65
15904,50,2017-01-15,1.39,9442.83,5582.41,5582.41
15905,51,2017-01-08,1.22,10641.19,6977.58,6938.25
15906,52,2017-01-01,1.36,9563.83,5615.41,5478.55
15907,0,2017-12-31,1.74,78872.75,42780.11,42693.41
15908,1,2017-12-24,1.8,69804.27,36757.74,36706.18
15909,2,2017-12-17,1.7,64716.36,30910.98,30852.65
15910,3,2017-12-10,1.78,69862.39,34248.73,34216.92
15911,4,2017-12-03,1.77,71010.03,39878.27,39864.21
15912,5,2017-11-26,2.01,59523.55,31860.36,31835.6
15913,6,2017-11-19,1.99,61451.23,35017.37,35003.39
15914,7,2017-11-12,1.98,62337.67,36142.19,36097.73
15915,8,2017-11-05,1.72,73723.79,35083.9,35048.65
15916,9,2017-10-29,1.99,67050.78,39431.45,39411.01
15917,10,2017-10-22,1.99,68637.55,40325.42,40286.28
15918,11,2017-10-15,2.12,57490.8,34747.64,34691.59
15919,12,2017-10-08,2.28,59194.04,30815.17,30769.51
15920,13,2017-10-01,2.1,65405.61,30179.93,30158.69
15921,14,2017-09-24,2.03,73696.3,32417.34,32377.02
15922,15,2017-09-17,2.32,64855.01,27179.3,27160.25
15923,16,2017-09-10,2.32,64680.12,27993.11,27987.79
15924,17,2017-09-03,2.11,70419.78,32057.66,32041.66
15925,18,2017-08-27,2.37,63222.41,31369.71,31337.34
15926,19,2017-08-20,2.16,75146.55,46470.59,46450.59
15927,20,2017-08-13,2.04,72817.55,45242.78,45097.35
15928,21,2017-08-06,2.1,67080.63,38988.22,38021.3
15929,22,2017-07-30,2.1,67790.94,39037.38,39001.29
15930,23,2017-07-23,2.07,70179.47,37006.78,36988.35
15931,24,2017-07-16,2.02,75021.72,40530.83,40510.47
15932,25,2017-07-09,1.42,120562.92,79842.73,79833.93
15933,26,2017-07-02,1.46,109111.93,69865.47,69737.02
15934,27,2017-06-25,1.37,109872.63,74777.88,72884.61
15935,28,2017-06-18,1.37,108808.01,73126.84,66783.78
15936,29,2017-06-11,1.35,106703.23,69553.71,69461.64
15937,30,2017-06-04,1.28,128923.07,78499.35,78481.95
15938,31,2017-05-28,1.37,122886.52,81561.58,81486.37
15939,32,2017-05-21,1.42,114120.43,72650.8,72518.58
15940,33,2017-05-14,1.4,105965.36,65675.51,64377.29
15941,34,2017-05-07,1.31,137484.97,86598.84,86014.32
15942,35,2017-04-30,1.25,127255.45,86542.83,83579.29
15943,36,2017-04-23,1.25,127222.31,85269.97,75004.87
15944,37,2017-04-16,1.31,122876.89,82958.27,76233.25
15945,38,2017-04-09,1.3,118305.22,75232.89,70010.1
15946,39,2017-04-02,1.3,122384.82,77643.88,74785.28
15947,40,2017-03-26,1.33,125710.73,76272.02,73831.31
15948,41,2017-03-19,1.25,135636.51,84899.25,69061.91
15949,42,2017-03-12,1.19,143848.91,94127.8,83175.87
15950,43,2017-03-05,1.07,146065.71,105095.63,77383.56
15951,44,2017-02-26,1.05,143520.74,100523.29,87365.6
15952,45,2017-02-19,1.19,115734.75,68898.26,68066.56
15953,46,2017-02-12,1.17,95227.6,58153.06,56547.41
15954,47,2017-02-05,1.19,91687.96,41196.81,40279.83
15955,48,2017-01-29,1.09,99597.27,54092.42,42914.14
15956,49,2017-01-22,1.27,77418.61,44714.35,41824.67
15957,50,2017-01-15,1.3,86845.72,47358.47,46301.47
15958,51,2017-01-08,1.19,112953.28,60864.69,57800.85
15959,52,2017-01-01,1.07,99950.32,55166.16,43159.57
15960,0,2017-12-31,1.16,5828.21,5071.45,3623.32
15961,1,2017-12-24,1.58,3976.73,2999.6,1340.39
15962,2,2017-12-17,1.57,3861.18,3009.04,1284.9
15963,3,2017-12-10,1.54,2491.03,1767.17,1109.76
15964,4,2017-12-03,1.59,2597.34,1655.83,964.23
15965,5,2017-11-26,1.63,2510.26,1579.93,1182.6
